id,isim,mahalle,enlem,boylam,oda_tipi,fiyat,yorum_sayisi
724513,Villa Bosphorus Konak,Beykoz,41.17503,29.08932,Entire home/apt,2215,3
728570,Nice pvt room near Sabiha airport ,Tuzla,40.81867,29.30315,Private room,267,0
728601,Adorable private bedroom & bathroom,Besiktas,41.06002,29.0191,Private room,501,1
729233,**STAY SAFE RULES** Elegant Flat in Istanbul Heart,Beyoglu,41.03164,28.96941,Entire home/apt,267,16
729616,Small room in the city center,Fatih,41.01719,28.93065,Private room,103,13
730613,Single room in Avenue Bagdat Apart,Kadikoy,40.97589,29.0671,Private room,192,11
731045,Big & old apartment close to Nişantaşı and Taksim,Sisli,41.05378,28.98742,Private room,267,0
731518,tree and the balcony,Kadikoy,40.9959,29.03336,Private room,117,0
733326,Bakırköy Sahil Suites Near Airport*,Bakirkoy,40.97531,28.87351,Shared room,617,0
734761,nıcest place,Pendik,40.86749,29.30739,Private room,514,0
736719,Do You Want Comfort and Convenience,Kadikoy,40.97353,29.07474,Entire home/apt,768,4
737917,Sunny&cosy vintage apt @Beyoglu,Beyoglu,41.03597,28.97643,Entire home/apt,377,9
739517,Historical Spacious Room in Taksim!,Beyoglu,41.03219,28.98017,Private room,151,63
740158,"Marvelous sea view, 80m2 penthouse",Uskudar,41.013,29.01541,Entire home/apt,343,65
741440,Orange Studio Private&Great Terrace,Sisli,41.04929,28.98635,Entire home/apt,178,36
741489,Taksimde eğlence ve tarihin içinde,Beyoglu,41.03065,28.98385,Entire home/apt,768,0
742074,*STAY SAFE FLAT* Cheap Taksim Wooden Mansion!,Beyoglu,41.03187,28.97283,Entire home/apt,178,44
742078,*Stay SAFE* 48Hrs Empty! TAKSIM Charming Flat,Beyoglu,41.03178,28.97245,Entire home/apt,144,43
742088,*NEW RULES* to STAY SAFE Authentic Ottoman Mansion,Beyoglu,41.03188,28.97267,Entire home/apt,343,87
743975,Magnificent Rooms For Your Comfort,Uskudar,41.02003,29.01355,Private room,459,1
744102,Furnished 3BR Apt near Taksim SQ,Sisli,41.0465,28.99457,Entire home/apt,199,0
744242,#Old City#Authentic Duplex #Terrace,Fatih,41.01094,28.95067,Entire home/apt,411,128
745344,Nice flat Central residential area,Besiktas,41.05886,29.00334,Private room,926,0
745575,golden horn,Beyoglu,41.05945,28.95132,Private room,309,0
745923,Cool apartment in İstanbul,Sisli,41.0604,28.98673,Entire home/apt,768,1
746868,Renewed basement studio with garden,Beyoglu,41.03806,28.97581,Entire home/apt,137,31
746925,TAKSIM CENTER - Comfy Room / House,Beyoglu,41.04006,28.9833,Private room,117,1
750291,Cozy Room OLIVE   @Kaboom Guest House,Beyoglu,41.03488,28.97242,Private room,185,9
750300,Cosy flat at the heart of İstanbul,Beyoglu,41.03514,28.97667,Entire home/apt,302,108
751278,"Central Istanbul, Easy Transport",Uskudar,41.02672,29.03997,Private room,274,0
751544,A gem in the Hippest Neighborhood,Beyoglu,41.03063,28.9854,Entire home/apt,343,7
756229,Fully furnished cosy flat in Galata,Beyoglu,41.02424,28.97363,Entire home/apt,754,0
757385,One bedroom apartment in Istanbul,Kagithane,41.07329,28.97601,Entire home/apt,631,0
757694,Room for Rent in Istanbul Airport,Bahcelievler,41.00406,28.82735,Private room,309,0
757758,"room,close to saw airport best spot",Pendik,40.92538,29.29089,Private room,75,33
757779,room close to sabiha gokcen airport,Pendik,40.92544,29.29017,Private room,75,51
761229,CENTRAL FLAT IN BEYOGLU,Beyoglu,41.0368,28.97366,Entire home/apt,309,15
764673,1+1 Modern House at the Bosphorus!!,Besiktas,41.04676,29.01426,Entire home/apt,247,8
767323,Comfortable rooms in Beylikdüzü,Beylikduzu,41.00387,28.6499,Private room,384,3
767463,Central Cihangir flat in Beyoglu,Beyoglu,41.03404,28.98312,Entire home/apt,459,109
768439,In the heart of Cihangir!,Beyoglu,41.03016,28.98247,Entire home/apt,384,6
768724,Room in Touristic Spot of Istanbul,Beyoglu,41.03388,28.98859,Private room,151,12
768999,ADAHAN,Beyoglu,41.02958,28.97377,Entire home/apt,1076,0
769270,Rental Room in Istanbul Good Choice,Basaksehir,41.08559,28.66085,Private room,274,0
770027,Great location - w/ all connections,Fatih,41.01971,28.94369,Entire home/apt,343,16
770225,2 min Accross Metro 20min to Taksim,Sisli,41.10163,29.00043,Private room,165,3
773494,Galata and Istiklal 3 min,Beyoglu,41.03015,28.97136,Shared room,343,0
773555,Great central apt near Bosphorous,Besiktas,41.04657,29.00396,Entire home/apt,686,0
778627,Central @ ISTANBUL close to History,Fatih,41.0135,28.94751,Entire home/apt,617,0
779790,İstanbul/Taksim,Beyoglu,41.03209,28.98303,Private room,343,0
781959,SPACE IN HISTORICAL BOSPHORUS HOUSE,Besiktas,41.07012,29.04122,Private room,576,0
782389,Studio fully serviced in the trendiest district,Sisli,41.05158,28.99034,Hotel room,542,3
783488,Fancy Studio in Perfect location,Beyoglu,41.03161,28.97469,Hotel room,267,54
784620,Studio in Galata area near Tram St.,Beyoglu,41.02873,28.97717,Entire home/apt,137,133
784758,Twin Suit fully serviced in the trendiest district,Sisli,41.05183,28.99042,Hotel room,459,0
788715,CasaLoBueno#2 Comfort Galata Tower,Beyoglu,41.02471,28.97444,Entire home/apt,761,81
788822,in the heart of Istanbul,Beyoglu,41.03895,28.97693,Entire home/apt,137,1
791056,"Orient Pearl, A Select Apartment Central To All",Beyoglu,41.0327,28.97821,Entire home/apt,679,49
791977,Ground Floor 2+1 @ TAKSIM Very Touristic,Beyoglu,41.03913,28.98114,Private room,542,0
793132,Quiet But Exciting Neighbourhood,Beyoglu,41.02999,28.98078,Shared room,82,126
793299,Your home in Central Istanbul ,Sisli,41.04472,28.9784,Private room,233,0
796583,"Cozy Home & Office, Istanbul",Besiktas,41.08054,29.04483,Entire home/apt,1344,0
800706,"well designed flat, beyoglu",Beyoglu,41.02846,28.97717,Entire home/apt,459,56
803139,Comfortable apartment in Taksim,Sisli,41.04387,28.9859,Entire home/apt,686,0
803613,Deluxe Suite with Bosphorus View,Beyoglu,41.03202,28.98465,Entire home/apt,926,0
804340,"Apartment w. garden in Macka, Besiktas, Tesvikiye",Besiktas,41.04436,28.99841,Entire home/apt,453,10
811837,loft/flat 80sqm sea vue teras,Beyoglu,41.02939,28.9756,Entire home/apt,425,61
812948,2 kedili daire..  :),Maltepe,40.94984,29.1589,Private room,274,0
813948,Stylish & Cozy Apartment,Beyoglu,41.02842,28.97794,Entire home/apt,734,43
814023,"Unique Bosp. View, with Balcony Modern 24hSecurity",Beyoglu,41.03384,28.99164,Hotel room,1254,8
814155,"Modern , Stylish , 2 min to tram/funicular",Beyoglu,41.03373,28.99154,Entire home/apt,1008,15
814340,A nice stay in old İstanbul (Balat),Fatih,41.03426,28.94371,Private room,185,1
815172,Feel like in your own home in ŞİŞLİ,Sisli,41.06243,28.98461,Private room,178,0
820752,Alaaddin Apart Beyoglu,Beyoglu,41.03485,28.97919,Entire home/apt,267,14
822894,"Cosy,cheap,very located 1+1 house",Beyoglu,41.03457,28.98095,Entire home/apt,411,7
823470,Cozy & Pretty Room in Taksim Square,Beyoglu,41.03494,28.97999,Private room,343,0
824747,"cheap room @Purana Paltan area,Dhak",Beyoglu,41.03815,28.97542,Private room,267,0
827174,Luxury Studio in Beyoglu,Beyoglu,41.03162,28.97934,Hotel room,418,2
827176,Stylish Studio with Private Patio,Beyoglu,41.03162,28.9794,Entire home/apt,459,50
827177,Design Terrace Suit w 24/7 Security,Beyoglu,41.03156,28.97933,Hotel room,295,30
827178,Stylish Roof Suit in Beyoğlu,Beyoglu,41.03158,28.97933,Entire home/apt,384,55
827402,Beyoğlu Gümüşsuyu Güven ve Huzur,Beyoglu,41.03603,28.9898,Private room,199,0
827440,Nice Studio in the City Center ,Sisli,41.06224,28.98717,Private room,1028,0
829628,Central & peaceful home @ Bostanci,Kadikoy,40.95751,29.10458,Entire home/apt,542,0
830096,Stunning Double Room in Besiktas!,Besiktas,41.05251,29.00589,Private room,89,28
835835,modern new building in asian site,Atasehir,41.00107,29.10075,Entire home/apt,178,47
836523,Exclusive and elite location (1 +1),Beyoglu,41.03145,28.98204,Entire home/apt,926,1
838735,Penthouse with great Bosphorus view,Uskudar,41.03438,29.02948,Private room,459,0
841120,"live like a hip local, w/alcove",Beyoglu,41.02587,28.97594,Entire home/apt,500,28
843343,Apartment in the hearth of Beyoglu,Beyoglu,41.03595,28.97823,Entire home/apt,309,17
843452,UNBEATABLE LOCATION 2 BEDROOM,Sisli,41.05136,28.98649,Entire home/apt,411,15
846030,Renting Room with Sea Veaw,Uskudar,41.02282,29.01064,Private room,103,0
846376,"live like a hip local, w/balcony",Beyoglu,41.02735,28.97472,Entire home/apt,542,21
846394,"live like a hip local, 1st floor",Beyoglu,41.02599,28.9762,Entire home/apt,459,30
847765,Sweet Flat in Cihangir Cukurcuma,Beyoglu,41.03251,28.98255,Entire home/apt,247,332
848861,"Double Room with Kitchen, perfect location",Beyoglu,41.02985,28.97615,Hotel room,254,38
849225,Economy (Interior Window) Double Room in Pera,Beyoglu,41.03,28.97588,Hotel room,459,1
849707,Apartment in the Heart of the City6,Beyoglu,41.03906,28.98266,Entire home/apt,226,58
853021,Apartment in the Heart of the City4,Beyoglu,41.03856,28.983,Entire home/apt,192,105
853077,Apartment in the Heart of the City5,Beyoglu,41.03914,28.98302,Entire home/apt,192,70
853129,Studio in the Heart of the City 2,Beyoglu,41.03907,28.9827,Entire home/apt,233,217
853852,ModernKing Suite Studio Near Taksim,Beyoglu,41.0363,28.98305,Private room,425,0
853928,"COMFORTABLE, CHIC, MODERN",Kagithane,41.09796,28.96931,Private room,233,0
854808,Exclusive Flat Balcony,Beyoglu,41.03556,28.98965,Entire home/apt,843,0
854850,Tophane-Luxury&Serviced Flat 2+1,Beyoglu,41.02762,28.98101,Entire home/apt,843,10
854939,XFLATS-Penthouse with Bosphorus GS,Beyoglu,41.03213,28.98043,Entire home/apt,3463,2
855862,LOVELY ROOM -Central Kadıkoy-Moda,Kadikoy,40.98233,29.02449,Private room,199,3
856979,"Lovely, bright, historical: Galata ",Beyoglu,41.0283,28.97496,Private room,267,37
858037,"Uptwins Deluxe Residence, 1+1 ",Kartal,40.90959,29.21125,Entire home/apt,1070,0
858801,Asian Side Comfortable room,Kadikoy,40.96217,29.09661,Private room,274,0
860572,Private Room for Rent by Taksim,Sisli,41.05187,28.98477,Private room,103,1
865649,Room in Kadikoy,Kadikoy,40.98605,29.03397,Private room,768,0
868130,Double Room wth private garden@Pera,Beyoglu,41.03148,28.97571,Hotel room,309,87
868253,Fully furnished Flat in Old City,Fatih,41.01808,28.94588,Entire home/apt,343,17
868318,Area Apartments *Mis* Taksim    ,Beyoglu,41.03589,28.98253,Entire home/apt,768,0
868993,Private room central to Everywhere,Kadikoy,40.99313,29.03461,Private room,55,2
869999,Cozy Flat with TAKSIM Square View,Beyoglu,41.03841,28.98338,Entire home/apt,542,4
871348,Spacious Balcony Duplex Sultanahmet,Fatih,41.00633,28.97045,Entire home/apt,953,84
871781,Sea view Family Suite Sultanahmet,Fatih,41.00633,28.97045,Entire home/apt,610,112
871792,Super Luxury Farmhouse in Silivri,Silivri,41.21394,28.08979,Entire home/apt,2002,1
874508,Seaview Penthouse Suite Sultanahmet,Fatih,41.00637,28.9704,Entire home/apt,350,75
874746,Spacious Garden Duplex Sultanahmet,Fatih,41.00606,28.96999,Entire home/apt,1433,150
874931,"Sultanahmet - Istanbul, Tugra Suite",Fatih,41.00417,28.96604,Entire home/apt,267,187
874935,"Sultanahmet - Istanbul, Cumba Suite",Fatih,41.00417,28.96604,Entire home/apt,233,151
875054,"Sultanahmet-Istanbul, Sarnic Suite",Fatih,41.00417,28.96604,Entire home/apt,267,95
877785,Nice Flat at heart of İstiklal,Beyoglu,41.03347,28.98069,Entire home/apt,850,0
879400,Family Suite for 4 fully serviced in Nişantaşı,Sisli,41.05003,28.99049,Hotel room,1618,1
883171,Deluxe 2 Br Apt Close 2 Blue Mosque,Fatih,41.00249,28.97555,Entire home/apt,603,104
884099,Stay Together Stay in Peace :),Uskudar,41.01584,29.01462,Private room,144,0
884106,"Central, Easy Access in Sultanahmet",Fatih,41.00673,28.97048,Entire home/apt,384,121
891181,Beautiful Double Room in Besiktas,Besiktas,41.05167,29.00572,Private room,103,28
896029,Superior Suite @CIHANGIR,Beyoglu,41.03219,28.98618,Entire home/apt,542,3
897057,Great Secure Suit at Taksim/Beyoglu,Beyoglu,41.03892,28.98501,Entire home/apt,3840,0
903061,Cosy residence in Taksim district,Beyoglu,41.02915,28.9813,Entire home/apt,501,5
903514,erasmuslu ev arkdaşı ariyorum,Besiktas,41.04461,29.0021,Private room,178,0
905809,"Urban Loft for 12 Guests - 5BR  - 4,5 BA  - Galata",Beyoglu,41.02729,28.97531,Entire home/apt,960,37
906234,Old Neighboor of Istanbul rent room,Fatih,41.00044,28.932,Private room,192,0
906294,"Great place in Buyukada, Istanbul!",Adalar,40.87313,29.12668,Entire home/apt,514,8
906497,Cozy and calm space in Tesvikiye,Sisli,41.04892,28.99624,Entire home/apt,405,22
908653,Bright clean near Istiklal Street ! (5),Beyoglu,41.03948,28.98233,Entire home/apt,233,237
909246,big room in nice/central apartment ,Sisli,41.04768,28.98705,Private room,384,0
909875,Charming Apartment in Golden Horn,Fatih,41.03277,28.94647,Private room,425,0
914899,Wanted:nice company :) Moda-Kadikoy,Kadikoy,40.98443,29.02661,Private room,137,28
922210,Studio Flat at Istanbul,Kadikoy,40.98563,29.0238,Private room,233,1
924906,Boğaz manzarası,Beyoglu,41.03245,28.99075,Private room,1028,0
926642,"Big bright apt in Cihangir, Beyoglu",Beyoglu,41.03084,28.98558,Entire home/apt,501,5
932260,Amazing apartment in the center,Beyoglu,41.03553,28.98484,Entire home/apt,343,53
933576,5 min to Taksim - central & clean,Beyoglu,41.03681,28.9816,Private room,501,0
933819,5 min to Taksim - central & clean 2,Beyoglu,41.03754,28.98247,Entire home/apt,734,1
936814,COSY&SUNNY ROOM NEAR HOTELS LAND!!,Besiktas,41.06015,29.00296,Private room,233,1
936843,Close to Bosphorus & Metro Station!,Besiktas,41.06442,29.03332,Entire home/apt,651,3
937206,Studio Apartment in Beyoglu/TAKSIM,Beyoglu,41.03685,28.97702,Entire home/apt,233,40
938817,Furnished Apartment in TAKSIM      ,Beyoglu,41.03931,28.98245,Private room,384,50
940801,Small Studio1@TAKSIM Very Touristic,Beyoglu,41.03951,28.98176,Hotel room,254,45
940804,Small Studio@Taksim Square,Beyoglu,41.03868,28.98284,Entire home/apt,459,38
940808,Small Studio3@TAKSIM Very Touristic,Beyoglu,41.03965,28.98184,Hotel room,199,115
940809,Small Studio4@TAKSIM Very Touristic,Beyoglu,41.03891,28.98295,Hotel room,226,52
940812,Big Studio1 @ TAKSIM Very Touristic,Beyoglu,41.03964,28.98186,Entire home/apt,226,64
940814,Big Studio2 @ TAKSIM Very Touristic,Beyoglu,41.03965,28.98187,Hotel room,240,99
940818,Big Studio3 @ TAKSIM Very Touristic,Beyoglu,41.03896,28.98292,Hotel room,240,61
940821,1+1 Suit 1 @ TAKSIM very Touristic,Beyoglu,41.03964,28.98186,Hotel room,247,37
940824,1+1 Suit 2 @ TAKSIM very Touristic,Beyoglu,41.03964,28.98185,Hotel room,226,60
940826,1+1 Suit 3 @ TAKSIM very Touristic,Beyoglu,41.03965,28.98184,Hotel room,206,50
940833,2+1 Suit @ TAKSIM very Touristic,Beyoglu,41.03962,28.98184,Entire home/apt,549,41
942070,Apartment located in Besiktas ,Besiktas,41.04705,29.00739,Entire home/apt,398,3
942800,Large groups-GalataTower-5room-4Bdrm- 4Bth -1st FL,Beyoglu,41.02715,28.97417,Entire home/apt,679,118
943888,Spacious and Cosy Apartment @Talatpaşa //PERPA,Kagithane,41.06384,28.96594,Entire home/apt,82,5
946305,Designer Loft in Asmalimescit,Beyoglu,41.03017,28.97896,Entire home/apt,1152,113
947514,Open View with Daylight,Kadikoy,40.99508,29.035,Private room,240,1
948686,Special Penthouse @Taksim Square,Beyoglu,41.03667,28.98136,Entire home/apt,1001,13
952315,"Apt for rent in Istanbul, Turkey",Beyoglu,41.03841,28.98299,Entire home/apt,549,3
955886,new apartment near taksim square,Beyoglu,41.03607,28.99061,Entire home/apt,130,2
957621,renovated flat in pera center,Beyoglu,41.03664,28.97546,Entire home/apt,610,23
958273,RUBY 2BR PERA BEYOGLU GOLDEN HORN,Beyoglu,41.02986,28.97051,Entire home/apt,267,182
958384,"SAPPHIRE, BEYOGLU PERA, GOLDEN HORN",Beyoglu,41.0279,28.97238,Entire home/apt,336,269
958780,Ev rahat ve lükstür. Ev rahat ve lü,Sultangazi,41.09289,28.90846,Private room,178,0
959977,"GOLD,BEYOGLU-PERA,GOLDEN HORN VIEW!",Beyoglu,41.03417,28.97703,Entire home/apt,302,270
962327,The Memo's Place,Umraniye,41.00124,29.14058,Private room,117,0
969367,Rumeli Hisarüstü Bogazici Universty,Sariyer,41.08943,29.04958,Private room,171,2
973701,Flat with Amazing Views at the Central Istanbul,Beyoglu,41.02981,28.98622,Entire home/apt,391,101
974082,inin BEBEK  -B1,Besiktas,41.08183,29.04372,Entire home/apt,576,82
974147,inin BEBEK  -B2,Besiktas,41.08184,29.04478,Entire home/apt,1158,1
974853,Boğaz manzaralı evde 2 kişilik oda,Sariyer,41.08826,29.05648,Private room,686,0
976511,Historical Turkish Accommodation,Uskudar,41.03605,29.02923,Private room,686,0
986086,"Style, character, frescoes, terrace views, Galata!",Beyoglu,41.0271,28.97326,Entire home/apt,1152,80
986282,"VERY close to Kadıköy, very cheap!!",Kadikoy,40.98622,29.07076,Private room,103,9
986552,2+1 Rooms 120$ daily,Beyoglu,41.03812,28.98203,Private room,823,0
987037,Room in the Center of Taksim,Beyoglu,41.03505,28.98586,Private room,130,38
1007711,Serviced & Furnished Apartment in Taksim İstanbul,Sisli,41.04572,28.98486,Hotel room,446,1
1007766,Budget Flat in the Center of Istanbul,Sisli,41.04513,28.98395,Entire home/apt,302,0
1008382,weekly/monthly rental room in sisli,Sisli,41.06566,28.97405,Private room,603,0
1008928,"DIAMOND, BEYOGLU-PERA, GOLDEN HORN",Beyoglu,41.02826,28.97195,Entire home/apt,247,126
1011850,"Girls Only Affordable, Expat&Erasmus&Traveller",Sisli,41.05108,28.98714,Private room,69,7
1016722,Galata & Fresh Renovated & 2 BR  & Private Garden,Beyoglu,41.02853,28.9777,Entire home/apt,542,122
1018127,1+1 flat in the heart of Istanbul,Besiktas,41.04855,29.00416,Entire home/apt,384,2
1018274,family home in the most trendy area,Sisli,41.05084,28.99805,Private room,185,13
1024509,Sultanahmet - Central 2 BR Apt Grfl,Fatih,41.00367,28.97589,Entire home/apt,542,90
1028076,Galata & 3BR & Industrial Design,Beyoglu,41.02779,28.97619,Entire home/apt,686,134
1029771,"Sultanahmet-2 BR Apt,75 Sqm, 1st FL",Fatih,41.00245,28.9759,Entire home/apt,542,93
1029997,"Sultanahmet-1 BR Apt,45 Sqm, 2nd FL",Fatih,41.00358,28.97661,Entire home/apt,343,117
1031305,CHARMING OTTOMAN HOUSE in ISTANBUL,Uskudar,41.0431,29.04741,Entire home/apt,823,18
1033440,"Sultanahmet-Large Studio Apt,30 Sqm",Fatih,41.00211,28.97675,Entire home/apt,309,52
1033637,Sultanahmet-Studio Apt w/ Balcony A,Fatih,41.0028,28.97683,Entire home/apt,343,127
1033655,Sultanahmet-Studio Apt w/ Balcony B,Fatih,41.00412,28.97715,Entire home/apt,309,132
1033704,"Great room,Perfect Flat in Taksim",Sisli,41.04746,28.98689,Private room,130,3
1035903,LONG TERM On a bay outside Istanbul Anadolu Feneri,Beykoz,41.21704,29.15285,Entire home/apt,651,31
1037018,The Bosphorus Apartment ,Uskudar,41.02816,29.01679,Entire home/apt,590,26
1040894,Cosy flat with terrace @ the center,Beyoglu,41.03331,28.9871,Entire home/apt,343,34
1042097,Cozy Room ANGORA _Double @ Kaboom Guest House,Beyoglu,41.03507,28.97289,Private room,185,4
1048644,"Central location, bright large room",Uskudar,41.01152,29.06907,Private room,151,0
1054647,Female Only Aff'ble W/Att'ed Private Balcony,Sisli,41.05084,28.98629,Private room,117,2
